window_start,window_end,market_slug,open_price,close_price,token_ids
2026-06-03T07:55:00+00:00,2026-06-03T08:00:00+00:00,btc-updown-5m-1780473300,67305.63,,"[""84272289156619313292705665835650161070111951856568498699855232609878271924816"", ""68437600510271748686793186782790161722270284925158049617821484535742751928123""]"
2026-06-03T08:00:00+00:00,2026-06-03T08:05:00+00:00,btc-updown-5m-1780473600,67216.0,,"[""52873838711399877874966019168399232096406895237260355967093021915491035109368"", ""24147278996803156656308100204808062291465027138683400343699366175368389095087""]"
2026-06-03T08:05:00+00:00,2026-06-03T08:10:00+00:00,btc-updown-5m-1780473900,67242.0,,"[""70789258729220054586404271485390814475372045282682872704400853979983531666281"", ""78753826119312543988926612447029649516453081610387227665387312957100296951212""]"
2026-06-03T08:10:00+00:00,2026-06-03T08:15:00+00:00,btc-updown-5m-1780474200,67142.87,,"[""108379949589684524055299962804961801999630510207732566439314974012965688963692"", ""96035265892117204400704999061166448608250710138779139867346083076683146851728""]"
2026-06-03T08:15:00+00:00,2026-06-03T08:20:00+00:00,btc-updown-5m-1780474500,67069.99,,"[""77984665947451968829613354835079834220133777537405796913205896187536858916318"", ""32452570819733784750592635591943813696598004531974009669125948938500982974984""]"
2026-06-03T08:20:00+00:00,2026-06-03T08:25:00+00:00,btc-updown-5m-1780474800,67117.06,,"[""75615354073860004492266460620293689744949324386193755064237266739142638742908"", ""35874293315202642503057907664181059766472087738542735330494604412101620006554""]"
2026-06-03T08:25:00+00:00,2026-06-03T08:30:00+00:00,btc-updown-5m-1780475100,67014.12,,"[""6754281771661733871316260621513198431871802643369882883479170005684343152858"", ""75604435245315248161113361049423584477817757445986449120413691724032360391251""]"
2026-06-03T08:30:00+00:00,2026-06-03T08:35:00+00:00,btc-updown-5m-1780475400,67028.0,,"[""34023239509516681039080931413394924031798160340680040304188559075357779308780"", ""57454938905274742331933844672557365869411752633942447809169975714966443868647""]"
2026-06-03T08:35:00+00:00,2026-06-03T08:40:00+00:00,btc-updown-5m-1780475700,67111.42,,"[""105292721655363045420719685309215494831628306350667391527529358867888889161911"", ""1951114576627277843049110411541335256986897710349283190328943987944660524446""]"
2026-06-03T08:40:00+00:00,2026-06-03T08:45:00+00:00,btc-updown-5m-1780476000,66974.0,,"[""51902741854057046995090195436258279894065492193691677373870245013484469372091"", ""38098408505343538736191743762255726572815591894521558017111563146077762699373""]"
2026-06-03T08:45:00+00:00,2026-06-03T08:50:00+00:00,btc-updown-5m-1780476300,67088.32,,"[""86305386604726712448351128370762437100636461234935289559327534021015669763284"", ""103304403715783540125533176889934052798269790918037189618849765736038066760328""]"
2026-06-03T08:50:00+00:00,2026-06-03T08:55:00+00:00,btc-updown-5m-1780476600,67125.07,,"[""109272012261495306313084151421126513738136020741276582017268901070046417430088"", ""41443811832401565819173217002540928562528929576452141160203996207233852179497""]"
2026-06-03T08:55:00+00:00,2026-06-03T09:00:00+00:00,btc-updown-5m-1780476900,67068.75,,"[""3326923518033201299229926565609514919199951486613810524052630577301016716279"", ""85905331519018510289606176640474177349000851839404034534460805975966713729901""]"
2026-06-03T09:00:00+00:00,2026-06-03T09:05:00+00:00,btc-updown-5m-1780477200,67028.01,,"[""10421218889748659926330195369872056030201911435076287589390415039632243285084"", ""51708765546591982639966623198566422343317381353827043195312445154276862663023""]"
2026-06-03T09:05:00+00:00,2026-06-03T09:10:00+00:00,btc-updown-5m-1780477500,67014.13,,"[""70583219734168913509389609764357296732784645760908732258552899784075743934661"", ""27915402631625492505018438385298131944769080495045505882167312053877556452822""]"
2026-06-03T09:10:00+00:00,2026-06-03T09:15:00+00:00,btc-updown-5m-1780477800,67067.63,,"[""102291805938267355420418212348320715218697044161071998492650250293501125427136"", ""64273060643124078103625318461314062428659636094231292327173965139071227057322""]"
2026-06-03T09:15:00+00:00,2026-06-03T09:20:00+00:00,btc-updown-5m-1780478100,66962.05,,"[""108061921319642316907223310998013961075476280695190164385556752659316526751825"", ""109882696180080903370159506545220771944193418312401994781651347612413208724905""]"
2026-06-03T09:20:00+00:00,2026-06-03T09:25:00+00:00,btc-updown-5m-1780478400,66861.65,,"[""49449708624102864882078748679531780330052559163261072079215399568201036822541"", ""45230579175051960751399755694828731718603934755386539156669610795562390873776""]"
2026-06-03T09:25:00+00:00,2026-06-03T09:30:00+00:00,btc-updown-5m-1780478700,66824.55,,"[""33581707299039765726244940583188599551742176123974289282225068749056493648092"", ""76537549399678044419386552421523584373253686506761406060533614242158623175955""]"
2026-06-03T09:30:00+00:00,2026-06-03T09:35:00+00:00,btc-updown-5m-1780479000,66832.0,,"[""26252198897094520104691661357944398190011787391996229318143427083759600240535"", ""63639662428456956812500807908288993819899828937975888969017386287347405756561""]"
2026-06-03T09:35:00+00:00,2026-06-03T09:40:00+00:00,btc-updown-5m-1780479300,66836.01,,"[""38127351234793090916451073895419369174431340950931494706184820411371079157170"", ""41345444501244843876700588152493749944156913405518489223725749292950889122582""]"
2026-06-03T09:40:00+00:00,2026-06-03T09:45:00+00:00,btc-updown-5m-1780479600,66754.92,,"[""63225909013396403396021250847809289093885954182238764613155432773803462498708"", ""106440701036480590350562010252007557034843906663089923455790138405500465082863""]"
2026-06-03T09:45:00+00:00,2026-06-03T09:50:00+00:00,btc-updown-5m-1780479900,66733.42,,"[""65428897269104506672071286300924850695757174214155029394885095396076857720107"", ""103975797070179584079903264838582084697136545561206513147835529642839760470956""]"
2026-06-03T09:50:00+00:00,2026-06-03T09:55:00+00:00,btc-updown-5m-1780480200,67032.01,,"[""57812616015545508068640260348402028729329467846154268753649133582137037463104"", ""20842720770579812507115007311998511273343826452267649987434247664224563916889""]"
2026-06-03T09:55:00+00:00,2026-06-03T10:00:00+00:00,btc-updown-5m-1780480500,67129.61,,"[""102109550628989959168746743806499493409373622545974058127068956074120199559623"", ""101377023123059841208472544865982660209262470211539885885344306490444826832338""]"
2026-06-03T10:00:00+00:00,2026-06-03T10:05:00+00:00,btc-updown-5m-1780480800,67075.17,,"[""102204447678117018193403416760424036698541339090245049142490731522197080945577"", ""112038385461671758851502823663457845877729962101601595139680091629530940421500""]"
2026-06-03T10:05:00+00:00,2026-06-03T10:10:00+00:00,btc-updown-5m-1780481100,67178.0,,"[""109153778082607391466820386530655492343523364399541588031310403985533048378901"", ""13376786115241464393548399163615290449039246163372769512803462279435254203850""]"
2026-06-03T10:10:00+00:00,2026-06-03T10:15:00+00:00,btc-updown-5m-1780481400,67433.29,,"[""94838805615228062121133887986376336005477917455730621569676719044396290906622"", ""109089100689876265726808240982002143200204879465130275022796830501972519783346""]"
2026-06-03T10:15:00+00:00,2026-06-03T10:20:00+00:00,btc-updown-5m-1780481700,67286.1,,"[""65373880672388196659086059809697554587126411891502444059250121897983962557669"", ""76688728621611929066592329218383784463770417751864334985912242537581426209747""]"
2026-06-03T10:20:00+00:00,2026-06-03T10:25:00+00:00,btc-updown-5m-1780482000,67204.39,,"[""34899233499132357770673827787020054555693526698015217668315367313909072864727"", ""3122587639596143319561316836923093764942883874112244146648367697749033805780""]"
2026-06-03T10:25:00+00:00,2026-06-03T10:30:00+00:00,btc-updown-5m-1780482300,67243.24,,"[""54586133717901401867392465676425183144111622164933747065653739596628034344519"", ""66971870367866229351282749278866040167549439693479645893987935573251529359312""]"
2026-06-03T10:30:00+00:00,2026-06-03T10:35:00+00:00,,67317.99,,[]
2026-06-03T10:35:00+00:00,2026-06-03T10:40:00+00:00,btc-updown-5m-1780482900,67336.0,,"[""95482379946981638552946905259832551155314775096889667413250067553281768881551"", ""29727252670669206030714277104669438935349546616699777093632537396279465819857""]"
2026-06-03T10:40:00+00:00,2026-06-03T10:45:00+00:00,btc-updown-5m-1780483200,67336.48,,"[""103227536947022541650772712168917464855462688703980616016964125836709542291407"", ""52605955162704761772127914531866658687019448851781174914381794349846698149719""]"
2026-06-03T10:45:00+00:00,2026-06-03T10:50:00+00:00,btc-updown-5m-1780483500,67234.18,,"[""87201185363661946713211969266872825440493588515474528091173027821166542324040"", ""17291515354514131852700550694373418019650639354267019976632981556068294216353""]"
2026-06-03T10:50:00+00:00,2026-06-03T10:55:00+00:00,btc-updown-5m-1780483800,67224.89,,"[""21490185768775347129607443599473876161894254658816401618725718570564832960184"", ""101551669774309521130705292830608404221343746261335699974875341512738007426663""]"
2026-06-03T10:55:00+00:00,2026-06-03T11:00:00+00:00,btc-updown-5m-1780484100,67231.54,,"[""46173947208390088901347052952825308586878870706002260792586622284075280163827"", ""35483924637692122938136302063084837018038344950001089515974469122643714885635""]"
2026-06-03T11:00:00+00:00,2026-06-03T11:05:00+00:00,btc-updown-5m-1780484400,67294.51,,"[""78454259736718793651844562673019145967833710046822027499475949062301374791728"", ""76975133499743072037019759977616833750373310044954256654257079910548072601429""]"
2026-06-03T11:05:00+00:00,2026-06-03T11:10:00+00:00,btc-updown-5m-1780484700,67260.0,,"[""13473489655303120339770630657818102605317080924132835745611992990608547395512"", ""62582345795835185180146251416131310972264441125582354122134938004002768509662""]"
2026-06-03T11:10:00+00:00,2026-06-03T11:15:00+00:00,btc-updown-5m-1780485000,67216.83,,"[""3833793346035835460330599210397048443538067858513000006456757385119246189523"", ""107376162256889303355525297471263432769981843566585369286417337365076741578998""]"
2026-06-03T11:15:00+00:00,2026-06-03T11:20:00+00:00,btc-updown-5m-1780485300,67333.31,,"[""64219240727307434200380233940643092604465260896346271264750838823134003871280"", ""108469034952671468423182573529320740221967257955294778543026767606255856163275""]"
2026-06-03T11:20:00+00:00,2026-06-03T11:25:00+00:00,btc-updown-5m-1780485600,67350.0,,"[""13977494974876064527503444254549716013625461814149503884268457015689172772098"", ""35147884382808492040077976762730824912981930206716667094701945540389798008162""]"
2026-06-03T11:25:00+00:00,2026-06-03T11:30:00+00:00,btc-updown-5m-1780485900,67347.93,,"[""8800662632634589564128609536384122398640287451116073676341455313172804181456"", ""78806387830300029013309315325214954402840463090542896629819421878817892538276""]"
2026-06-03T11:30:00+00:00,2026-06-03T11:35:00+00:00,btc-updown-5m-1780485900,67329.99,,"[""8800662632634589564128609536384122398640287451116073676341455313172804181456"", ""78806387830300029013309315325214954402840463090542896629819421878817892538276""]"
2026-06-03T11:35:00+00:00,2026-06-03T11:40:00+00:00,btc-updown-5m-1780486500,67172.0,,"[""16250352450955373675404782224111928711458994848204192570565529740439342593499"", ""92351678079719488682865574696065111701497881227242090283236728134066296752657""]"
2026-06-03T11:40:00+00:00,2026-06-03T11:45:00+00:00,btc-updown-5m-1780486800,67123.99,,"[""98947610908158875259978979542510381956984870131622359077722667961286871013955"", ""21702666156499338232088444092130768619149572094793963623170505267621033598562""]"
2026-06-03T11:45:00+00:00,2026-06-03T11:50:00+00:00,btc-updown-5m-1780487100,67138.4,,"[""30923967515799350566319739577799149467763925400426344853471730873653764135183"", ""33350345072782132751636676564268610900665594622775529767346300490382035591644""]"
2026-06-03T11:50:00+00:00,2026-06-03T11:55:00+00:00,btc-updown-5m-1780487400,67095.06,,"[""77144973689845618771750364811078606721715333037047726974517460628699652361155"", ""90655384408453743371540914837252493377676169717484370507136772171491075051969""]"
2026-06-03T11:55:00+00:00,2026-06-03T12:00:00+00:00,btc-updown-5m-1780487700,67085.99,,"[""2064932085764204451211824033771147335696281144150712936408592680608632357435"", ""37629763643312294712452123865610520491876894295317130354379142369910994941853""]"
2026-06-03T12:00:00+00:00,2026-06-03T12:05:00+00:00,btc-updown-5m-1780488000,67067.37,,"[""611712626274247662477116042869391172898758296766031613004231700722942190339"", ""12314207650436425778638548810672879327022863855627423384864581637139309665245""]"
2026-06-03T12:05:00+00:00,2026-06-03T12:10:00+00:00,btc-updown-5m-1780488300,67088.24,,"[""97048473122249237981553649199633637758471058977634302010942980911255526854725"", ""89235192760501573241405207538843282772294320952016122417768167571946018843204""]"
2026-06-03T12:10:00+00:00,2026-06-03T12:15:00+00:00,btc-updown-5m-1780488600,67096.0,,"[""109898212061253973884199085539316797783182507129239337963098846113458111121485"", ""109832493454263245456736719466975118364778467670867443378637437931579912439237""]"
2026-06-03T12:15:00+00:00,2026-06-03T12:20:00+00:00,btc-updown-5m-1780488900,66964.21,,"[""38908564086526728714432529285748909426131828486463421256676777088432295449279"", ""55738488762739755939843998317427609393755130371466569777748434640514149560744""]"
2026-06-03T12:20:00+00:00,2026-06-03T12:25:00+00:00,btc-updown-5m-1780489200,66830.69,,"[""68392462350944312555011144206471243008313415347891228243121377650980112261627"", ""110080467912803960727537823306990774747126165691110104160436754096722350126715""]"
2026-06-03T12:25:00+00:00,2026-06-03T12:30:00+00:00,btc-updown-5m-1780489500,66902.76,,"[""99962527185408329328757885090354814678845128627675140469031745058982905082194"", ""78893379363324812557137092860415748307755133368662366944390218674205200797926""]"
2026-06-03T12:30:00+00:00,2026-06-03T12:35:00+00:00,btc-updown-5m-1780489800,67022.01,,"[""4345818576878197039890427478322926359883999490682551625868748034285069977955"", ""40682390591265879657105228350468966973688723626862058072746923906920911180237""]"
2026-06-03T12:35:00+00:00,2026-06-03T12:40:00+00:00,btc-updown-5m-1780490100,67128.5,,"[""33836327869832750266417246523332461999276950776074487224751165679811443299683"", ""10039534147204946799550237334778414013308853656366972769618055589345592148038""]"
2026-06-03T12:40:00+00:00,2026-06-03T12:45:00+00:00,btc-updown-5m-1780490400,66862.7,,"[""112699630473989281701198353990140746763597836739021453968048411414777481354441"", ""57597385845222549954098914930733510668872299553367626652831016198198680996426""]"
2026-06-03T12:45:00+00:00,2026-06-03T12:50:00+00:00,btc-updown-5m-1780490700,66968.46,,"[""9117478565791080427424123135124933764250942363606926656604629657317206180002"", ""81455063684653593411376988883844181492454977736140313575708320798182341671979""]"
