id,ts,side,entry_price,stake,shares,ob_shares,signal,delta,p_model,confidence,window_start,market_slug,pnl,result,outcome,resolved_ts,session_id
14372,2026-06-18T15:23:20.126164+00:00,NO,0.78,100.0,127.47,510.0,BUY NO,-91.35,0.6293201284775943,0.6293201284775943,2026-06-18T15:20:00+00:00,btc-updown-5m-1781796000,27.47,WIN,DOWN,2026-06-18T15:26:39.510019+00:00,s_entry150
14374,2026-06-18T15:23:20.208278+00:00,NO,0.78,100.0,127.47,510.0,BUY NO,-91.35,0.6293201284775943,0.6293201284775943,2026-06-18T15:20:00+00:00,btc-updown-5m-1781796000,27.47,WIN,DOWN,2026-06-18T15:26:39.800795+00:00,s_third
14380,2026-06-18T15:34:03.603953+00:00,YES,0.76,100.0,130.75,663.0,BUY YES,46.56,0.6171777542993504,0.6171777542993504,2026-06-18T15:30:00+00:00,btc-updown-5m-1781796600,30.75,WIN,UP,2026-06-18T15:41:31.661527+00:00,s_sigfilt
14383,2026-06-18T15:34:03.639675+00:00,YES,0.76,100.0,130.75,663.0,BUY YES,46.56,0.6171777542993504,0.6171777542993504,2026-06-18T15:30:00+00:00,btc-updown-5m-1781796600,30.75,WIN,UP,2026-06-18T15:41:33.327164+00:00,s_entry150
14385,2026-06-18T15:34:03.676694+00:00,YES,0.76,100.0,130.75,663.0,BUY YES,46.56,0.6171777542993504,0.6171777542993504,2026-06-18T15:30:00+00:00,btc-updown-5m-1781796600,30.75,WIN,UP,2026-06-18T15:41:34.249234+00:00,s_third
14390,2026-06-18T15:48:18.908038+00:00,NO,0.76,100.0,130.75,1352.0,BUY NO,-79.99,0.6062576860907468,0.6062576860907468,2026-06-18T15:45:00+00:00,btc-updown-5m-1781797500,30.75,WIN,DOWN,2026-06-18T15:51:39.776903+00:00,s_sigfilt
14393,2026-06-18T15:48:18.911502+00:00,NO,0.76,100.0,130.75,1352.0,BUY NO,-79.99,0.6062576860907468,0.6062576860907468,2026-06-18T15:45:00+00:00,btc-updown-5m-1781797500,30.75,WIN,DOWN,2026-06-18T15:51:40.844936+00:00,s_entry150
14395,2026-06-18T15:48:18.921598+00:00,NO,0.76,100.0,130.75,1352.0,BUY NO,-79.99,0.6062576860907468,0.6062576860907468,2026-06-18T15:45:00+00:00,btc-updown-5m-1781797500,30.75,WIN,DOWN,2026-06-18T15:51:41.375223+00:00,s_third
14397,2026-06-18T15:57:46.458092+00:00,NO,0.82,100.0,121.41,873.0,BUY NO,-106.0,0.607064885721874,0.607064885721874,2026-06-18T15:55:00+00:00,btc-updown-5m-1781798100,21.41,WIN,DOWN,2026-06-18T16:06:21.037892+00:00,s_entry150
14404,2026-06-18T16:34:27.515719+00:00,YES,0.7,100.0,141.75,809.0,BUY YES,20.11,0.612303068960528,0.612303068960528,2026-06-18T16:30:00+00:00,btc-updown-5m-1781800200,41.75,WIN,UP,2026-06-18T16:37:24.847010+00:00,s_sigfilt
14405,2026-06-18T16:34:27.528679+00:00,YES,0.7,100.0,141.75,809.0,BUY YES,20.11,0.612303068960528,0.612303068960528,2026-06-18T16:30:00+00:00,btc-updown-5m-1781800200,41.75,WIN,UP,2026-06-18T16:37:25.110290+00:00,s_entry150
14408,2026-06-18T16:34:27.548527+00:00,YES,0.7,100.0,141.75,809.0,BUY YES,20.11,0.612303068960528,0.612303068960528,2026-06-18T16:30:00+00:00,btc-updown-5m-1781800200,41.75,WIN,UP,2026-06-18T16:37:26.904499+00:00,s_third
14411,2026-06-18T16:43:39.914986+00:00,YES,0.8,100.0,124.36,1446.0,BUY YES,45.32,0.6026737076223748,0.6026737076223748,2026-06-18T16:40:00+00:00,btc-updown-5m-1781800800,24.36,WIN,UP,2026-06-18T16:51:00.450128+00:00,s_sigfilt
14412,2026-06-18T16:43:39.917899+00:00,YES,0.8,100.0,124.36,1446.0,BUY YES,45.32,0.6026737076223748,0.6026737076223748,2026-06-18T16:40:00+00:00,btc-updown-5m-1781800800,24.36,WIN,UP,2026-06-18T16:51:01.211115+00:00,s_entry150
14416,2026-06-18T16:43:39.953695+00:00,YES,0.8,100.0,124.36,1446.0,BUY YES,45.32,0.6026737076223748,0.6026737076223748,2026-06-18T16:40:00+00:00,btc-updown-5m-1781800800,24.36,WIN,UP,2026-06-18T16:51:02.507862+00:00,s_third
14421,2026-06-18T16:53:24.569723+00:00,NO,0.81,100.0,122.86,1747.0,BUY NO,-56.0,0.6992626955828362,0.6992626955828362,2026-06-18T16:50:00+00:00,btc-updown-5m-1781801400,22.86,WIN,DOWN,2026-06-18T16:56:55.797845+00:00,s_sigfilt
14422,2026-06-18T16:53:24.570801+00:00,NO,0.81,100.0,122.86,1747.0,BUY NO,-56.0,0.6992626955828362,0.6992626955828362,2026-06-18T16:50:00+00:00,btc-updown-5m-1781801400,22.86,WIN,DOWN,2026-06-18T16:56:56.019973+00:00,s_entry150
14426,2026-06-18T16:53:24.583157+00:00,NO,0.81,100.0,122.86,1747.0,BUY NO,-56.0,0.6992626955828362,0.6992626955828362,2026-06-18T16:50:00+00:00,btc-updown-5m-1781801400,22.86,WIN,DOWN,2026-06-18T16:56:57.498245+00:00,s_third
14428,2026-06-18T16:58:32.571729+00:00,YES,0.76,100.0,130.75,251.0,BUY YES,34.5,0.6371965105896839,0.6371965105896839,2026-06-18T16:55:00+00:00,btc-updown-5m-1781801700,30.75,WIN,UP,2026-06-18T17:06:53.256051+00:00,s_sigfilt
14429,2026-06-18T16:58:32.572380+00:00,YES,0.76,100.0,130.75,251.0,BUY YES,34.5,0.6371965105896839,0.6371965105896839,2026-06-18T16:55:00+00:00,btc-updown-5m-1781801700,30.75,WIN,UP,2026-06-18T17:06:53.731517+00:00,s_entry150
14431,2026-06-18T16:58:32.575523+00:00,YES,0.76,100.0,130.75,251.0,BUY YES,34.5,0.6371965105896839,0.6371965105896839,2026-06-18T16:55:00+00:00,btc-updown-5m-1781801700,30.75,WIN,UP,2026-06-18T17:06:54.743444+00:00,s_third
14434,2026-06-18T17:08:33.328858+00:00,YES,0.7,100.0,141.75,2091.0,BUY YES,23.27,0.6000237305742586,0.6000237305742586,2026-06-18T17:05:00+00:00,btc-updown-5m-1781802300,41.75,WIN,UP,2026-06-18T17:12:58.832372+00:00,s_sigfilt
14435,2026-06-18T17:08:33.369611+00:00,YES,0.7,100.0,141.75,2091.0,BUY YES,23.27,0.6000237305742586,0.6000237305742586,2026-06-18T17:05:00+00:00,btc-updown-5m-1781802300,41.75,WIN,UP,2026-06-18T17:12:59.396806+00:00,s_entry150
14438,2026-06-18T17:08:33.372977+00:00,YES,0.7,100.0,141.75,2091.0,BUY YES,23.27,0.6000237305742586,0.6000237305742586,2026-06-18T17:05:00+00:00,btc-updown-5m-1781802300,41.75,WIN,UP,2026-06-18T17:13:00.032586+00:00,s_third
14441,2026-06-18T17:18:07.269368+00:00,YES,0.77,100.0,129.09,1416.0,BUY YES,30.32,0.6008800122325832,0.6008800122325832,2026-06-18T17:15:00+00:00,btc-updown-5m-1781802900,29.09,WIN,UP,2026-06-18T17:22:19.442995+00:00,s_sigfilt
14442,2026-06-18T17:18:07.275688+00:00,YES,0.77,100.0,129.09,1416.0,BUY YES,30.32,0.6008800122325832,0.6008800122325832,2026-06-18T17:15:00+00:00,btc-updown-5m-1781802900,29.09,WIN,UP,2026-06-18T17:22:19.688962+00:00,s_entry150
14445,2026-06-18T17:18:07.284178+00:00,YES,0.77,100.0,129.09,1416.0,BUY YES,30.32,0.6008800122325832,0.6008800122325832,2026-06-18T17:15:00+00:00,btc-updown-5m-1781802900,29.09,WIN,UP,2026-06-18T17:22:20.718675+00:00,s_third
14456,2026-06-18T18:03:55.437375+00:00,NO,0.54,100.0,183.64,1143.0,BUY NO,-20.22,0.6000904780463591,0.6000904780463591,2026-06-18T18:00:00+00:00,btc-updown-5m-1781805600,-100.0,LOSS,UP,2026-06-18T18:07:46.883947+00:00,s_sigfilt
14457,2026-06-18T18:03:55.446223+00:00,NO,0.54,100.0,183.64,1143.0,BUY NO,-20.22,0.6000904780463591,0.6000904780463591,2026-06-18T18:00:00+00:00,btc-updown-5m-1781805600,-100.0,LOSS,UP,2026-06-18T18:07:47.633915+00:00,s_entry150
14460,2026-06-18T18:03:55.457804+00:00,NO,0.54,100.0,183.64,1143.0,BUY NO,-20.22,0.6000904780463591,0.6000904780463591,2026-06-18T18:00:00+00:00,btc-updown-5m-1781805600,-100.0,LOSS,UP,2026-06-18T18:07:49.714042+00:00,s_third
14463,2026-06-18T18:07:43.778350+00:00,YES,0.79,100.0,125.89,769.0,BUY YES,46.0,0.6242228305464618,0.6242228305464618,2026-06-18T18:05:00+00:00,btc-updown-5m-1781805900,25.89,WIN,UP,2026-06-18T18:12:45.451445+00:00,s_entry150
14464,2026-06-18T18:08:00.100442+00:00,YES,0.81,100.0,122.86,508.0,BUY YES,37.82,0.6162952147417808,0.6162952147417808,2026-06-18T18:05:00+00:00,btc-updown-5m-1781805900,22.86,WIN,UP,2026-06-18T18:13:06.487175+00:00,s_sigfilt
14467,2026-06-18T18:08:00.137067+00:00,YES,0.81,100.0,122.86,508.0,BUY YES,37.82,0.6162952147417808,0.6162952147417808,2026-06-18T18:05:00+00:00,btc-updown-5m-1781805900,22.86,WIN,UP,2026-06-18T18:12:46.046148+00:00,s_third
14469,2026-06-18T18:18:23.079399+00:00,YES,0.77,100.0,129.09,900.0,BUY YES,38.53,0.601260471318388,0.601260471318388,2026-06-18T18:15:00+00:00,btc-updown-5m-1781806500,29.09,WIN,UP,2026-06-18T18:23:06.450779+00:00,s_sigfilt
14470,2026-06-18T18:18:23.080763+00:00,YES,0.77,100.0,129.09,900.0,BUY YES,38.53,0.601260471318388,0.601260471318388,2026-06-18T18:15:00+00:00,btc-updown-5m-1781806500,29.09,WIN,UP,2026-06-18T18:23:07.461014+00:00,s_entry150
14473,2026-06-18T18:18:23.083764+00:00,YES,0.77,100.0,129.09,900.0,BUY YES,38.53,0.601260471318388,0.601260471318388,2026-06-18T18:15:00+00:00,btc-updown-5m-1781806500,29.09,WIN,UP,2026-06-18T18:23:08.820941+00:00,s_third
14474,2026-06-18T18:22:37.282336+00:00,YES,0.81,100.0,122.86,1178.0,BUY YES,62.0,0.6101070717591068,0.6101070717591068,2026-06-18T18:20:00+00:00,btc-updown-5m-1781806800,22.86,WIN,UP,2026-06-18T18:28:08.671705+00:00,s_entry150
14475,2026-06-18T18:23:09.559010+00:00,YES,0.82,100.0,121.41,2099.0,BUY YES,64.0,0.6429998965059638,0.6429998965059638,2026-06-18T18:20:00+00:00,btc-updown-5m-1781806800,21.41,WIN,UP,2026-06-18T18:28:08.268259+00:00,s_sigfilt
14478,2026-06-18T18:23:09.597059+00:00,YES,0.82,100.0,121.41,2099.0,BUY YES,64.0,0.6429998965059638,0.6429998965059638,2026-06-18T18:20:00+00:00,btc-updown-5m-1781806800,21.41,WIN,UP,2026-06-18T18:28:09.992075+00:00,s_third
14483,2026-06-18T18:33:23.488691+00:00,NO,0.8,100.0,124.36,702.0,BUY NO,-43.78,0.6150606105872138,0.6150606105872138,2026-06-18T18:30:00+00:00,btc-updown-5m-1781807400,24.36,WIN,DOWN,2026-06-18T18:38:54.219637+00:00,s_sigfilt
14484,2026-06-18T18:33:23.494605+00:00,NO,0.8,100.0,124.36,702.0,BUY NO,-43.78,0.6150606105872138,0.6150606105872138,2026-06-18T18:30:00+00:00,btc-updown-5m-1781807400,24.36,WIN,DOWN,2026-06-18T18:38:55.380830+00:00,s_entry150
14486,2026-06-18T18:33:23.500069+00:00,NO,0.8,100.0,124.36,702.0,BUY NO,-43.78,0.6150606105872138,0.6150606105872138,2026-06-18T18:30:00+00:00,btc-updown-5m-1781807400,24.36,WIN,DOWN,2026-06-18T18:38:56.643885+00:00,s_third
14490,2026-06-18T18:38:23.572730+00:00,NO,0.78,100.0,127.47,504.0,BUY NO,-38.0,0.6003691822455998,0.6003691822455998,2026-06-18T18:35:00+00:00,btc-updown-5m-1781807700,27.47,WIN,DOWN,2026-06-18T18:43:13.322790+00:00,s_sigfilt
14491,2026-06-18T18:38:23.573250+00:00,NO,0.78,100.0,127.47,504.0,BUY NO,-38.0,0.6003691822455998,0.6003691822455998,2026-06-18T18:35:00+00:00,btc-updown-5m-1781807700,27.47,WIN,DOWN,2026-06-18T18:43:13.843386+00:00,s_entry150
14494,2026-06-18T18:38:23.575229+00:00,NO,0.78,100.0,127.47,504.0,BUY NO,-38.0,0.6003691822455998,0.6003691822455998,2026-06-18T18:35:00+00:00,btc-updown-5m-1781807700,27.47,WIN,DOWN,2026-06-18T18:43:15.418637+00:00,s_third
14499,2026-06-18T18:49:20.251701+00:00,NO,0.51,100.0,194.52,379.0,BUY NO,-21.68,0.7273457614408565,0.7273457614408565,2026-06-18T18:45:00+00:00,btc-updown-5m-1781808300,-100.0,LOSS,UP,2026-06-18T18:54:12.390895+00:00,s_sigfilt
14500,2026-06-18T18:49:20.254370+00:00,NO,0.51,100.0,194.52,379.0,BUY NO,-21.68,0.7273457614408565,0.7273457614408565,2026-06-18T18:45:00+00:00,btc-updown-5m-1781808300,-100.0,LOSS,UP,2026-06-18T18:53:48.943696+00:00,s_entry150
14502,2026-06-18T18:49:20.257194+00:00,NO,0.51,100.0,194.52,379.0,BUY NO,-21.68,0.7273457614408565,0.7273457614408565,2026-06-18T18:45:00+00:00,btc-updown-5m-1781808300,-100.0,LOSS,UP,2026-06-18T18:53:50.268612+00:00,s_third
14503,2026-06-18T18:52:34.866754+00:00,YES,0.75,100.0,132.45,1040.0,BUY YES,38.37,0.6158906999983177,0.6158906999983177,2026-06-18T18:50:00+00:00,btc-updown-5m-1781808600,-100.0,LOSS,DOWN,2026-06-18T18:58:36.617712+00:00,s_entry150
14504,2026-06-18T18:54:00.290531+00:00,NO,0.73,100.0,136.02,324.0,BUY NO,-27.96,0.6529086936427332,0.6529086936427332,2026-06-18T18:50:00+00:00,btc-updown-5m-1781808600,36.02,WIN,DOWN,2026-06-18T18:58:35.864783+00:00,s_sigfilt
14506,2026-06-18T18:54:00.294174+00:00,NO,0.73,100.0,136.02,324.0,BUY NO,-27.96,0.6529086936427332,0.6529086936427332,2026-06-18T18:50:00+00:00,btc-updown-5m-1781808600,36.02,WIN,DOWN,2026-06-18T18:58:38.252718+00:00,s_third
14516,2026-06-18T19:03:17.583703+00:00,NO,0.76,100.0,130.75,1338.0,BUY NO,-32.89,0.6064204071510473,0.6064204071510473,2026-06-18T19:00:00+00:00,btc-updown-5m-1781809200,30.75,WIN,DOWN,2026-06-18T19:09:07.107084+00:00,s_sigfilt
14517,2026-06-18T19:03:17.584956+00:00,NO,0.76,100.0,130.75,1338.0,BUY NO,-32.89,0.6064204071510473,0.6064204071510473,2026-06-18T19:00:00+00:00,btc-updown-5m-1781809200,30.75,WIN,DOWN,2026-06-18T19:09:07.670477+00:00,s_entry150
14521,2026-06-18T19:03:17.586663+00:00,NO,0.76,100.0,130.75,1338.0,BUY NO,-32.89,0.6064204071510473,0.6064204071510473,2026-06-18T19:00:00+00:00,btc-updown-5m-1781809200,30.75,WIN,DOWN,2026-06-18T19:09:10.819411+00:00,s_third
14522,2026-06-18T19:07:42.783063+00:00,YES,0.82,100.0,121.41,576.0,BUY YES,41.98,0.601445217921056,0.601445217921056,2026-06-18T19:05:00+00:00,btc-updown-5m-1781809500,21.41,WIN,UP,2026-06-18T19:13:54.069520+00:00,s_entry150
14525,2026-06-18T19:14:10.854993+00:00,YES,0.8,100.0,124.36,323.0,BUY YES,22.75,0.6513900879794646,0.6513900879794646,2026-06-18T19:10:00+00:00,btc-updown-5m-1781809800,24.36,WIN,UP,2026-06-18T19:19:40.371378+00:00,s_sigfilt
14526,2026-06-18T19:14:10.858799+00:00,YES,0.8,100.0,124.36,323.0,BUY YES,22.75,0.6513900879794646,0.6513900879794646,2026-06-18T19:10:00+00:00,btc-updown-5m-1781809800,24.36,WIN,UP,2026-06-18T19:19:41.642381+00:00,s_entry150
14529,2026-06-18T19:14:10.876457+00:00,YES,0.8,100.0,124.36,323.0,BUY YES,22.75,0.6513900879794646,0.6513900879794646,2026-06-18T19:10:00+00:00,btc-updown-5m-1781809800,24.36,WIN,UP,2026-06-18T19:19:43.655985+00:00,s_third
14532,2026-06-18T19:18:56.841720+00:00,NO,0.82,100.0,121.41,703.0,BUY NO,-20.29,0.6064877966489238,0.6064877966489238,2026-06-18T19:15:00+00:00,btc-updown-5m-1781810100,-100.0,LOSS,UP,2026-06-18T19:24:01.463110+00:00,s_sigfilt
14533,2026-06-18T19:18:56.843715+00:00,NO,0.82,100.0,121.41,703.0,BUY NO,-20.29,0.6064877966489238,0.6064877966489238,2026-06-18T19:15:00+00:00,btc-updown-5m-1781810100,-100.0,LOSS,UP,2026-06-18T19:24:02.006011+00:00,s_entry150
14536,2026-06-18T19:18:56.847180+00:00,NO,0.82,100.0,121.41,703.0,BUY NO,-20.29,0.6064877966489238,0.6064877966489238,2026-06-18T19:15:00+00:00,btc-updown-5m-1781810100,-100.0,LOSS,UP,2026-06-18T19:24:03.981117+00:00,s_third
14537,2026-06-18T19:22:39.510033+00:00,YES,0.81,100.0,122.86,1035.0,BUY YES,52.02,0.6264752335001462,0.6264752335001462,2026-06-18T19:20:00+00:00,btc-updown-5m-1781810400,22.86,WIN,UP,2026-06-18T19:28:46.168763+00:00,s_entry150
14538,2026-06-18T19:27:30.632133+00:00,YES,0.82,100.0,121.41,489.0,BUY YES,60.99,0.6473758940247444,0.6473758940247444,2026-06-18T19:25:00+00:00,btc-updown-5m-1781810700,21.41,WIN,UP,2026-06-18T19:33:25.521582+00:00,s_entry150
14539,2026-06-18T19:29:07.484911+00:00,YES,0.75,100.0,132.45,311.0,BUY YES,39.99,0.7918246912706175,0.7918246912706175,2026-06-18T19:25:00+00:00,btc-updown-5m-1781810700,32.45,WIN,UP,2026-06-18T19:33:24.883523+00:00,s_sigfilt
14542,2026-06-18T19:29:07.488296+00:00,YES,0.75,100.0,132.45,311.0,BUY YES,39.99,0.7918246912706175,0.7918246912706175,2026-06-18T19:25:00+00:00,btc-updown-5m-1781810700,32.45,WIN,UP,2026-06-18T19:33:26.524146+00:00,s_third
14544,2026-06-18T19:32:32.715896+00:00,YES,0.75,100.0,132.45,992.0,BUY YES,35.23,0.6007019375442724,0.6007019375442724,2026-06-18T19:30:00+00:00,btc-updown-5m-1781811000,32.45,WIN,UP,2026-06-18T19:39:07.986700+00:00,s_entry150
14545,2026-06-18T19:37:43.232496+00:00,YES,0.69,100.0,143.78,353.0,BUY YES,28.0,0.6023748927780262,0.6023748927780262,2026-06-18T19:35:00+00:00,btc-updown-5m-1781811300,43.78,WIN,UP,2026-06-18T19:44:49.372968+00:00,s_entry150
14546,2026-06-18T19:38:02.666165+00:00,YES,0.73,100.0,136.02,41214.0,BUY YES,44.14,0.6919300564950698,0.6919300564950698,2026-06-18T19:35:00+00:00,btc-updown-5m-1781811300,36.02,WIN,UP,2026-06-18T19:44:48.104238+00:00,s_sigfilt
14550,2026-06-18T19:38:02.674012+00:00,YES,0.73,100.0,136.02,41214.0,BUY YES,44.14,0.6919300564950698,0.6919300564950698,2026-06-18T19:35:00+00:00,btc-updown-5m-1781811300,36.02,WIN,UP,2026-06-18T19:44:52.782287+00:00,s_third
14555,2026-06-18T19:43:08.296985+00:00,YES,0.81,100.0,122.86,698.0,BUY YES,27.62,0.6258814169237694,0.6258814169237694,2026-06-18T19:40:00+00:00,btc-updown-5m-1781811600,22.86,WIN,UP,2026-06-18T19:49:36.592831+00:00,s_sigfilt
14556,2026-06-18T19:43:08.305888+00:00,YES,0.81,100.0,122.86,698.0,BUY YES,27.62,0.6258814169237694,0.6258814169237694,2026-06-18T19:40:00+00:00,btc-updown-5m-1781811600,22.86,WIN,UP,2026-06-18T19:49:37.419675+00:00,s_entry150
14559,2026-06-18T19:43:08.313053+00:00,YES,0.81,100.0,122.86,698.0,BUY YES,27.62,0.6258814169237694,0.6258814169237694,2026-06-18T19:40:00+00:00,btc-updown-5m-1781811600,22.86,WIN,UP,2026-06-18T19:49:39.106780+00:00,s_third
14563,2026-06-18T19:58:02.933031+00:00,NO,0.8,100.0,124.36,752.0,BUY NO,-22.69,0.6080294993696131,0.6080294993696131,2026-06-18T19:55:00+00:00,btc-updown-5m-1781812500,24.36,WIN,DOWN,2026-06-18T20:03:47.745273+00:00,s_sigfilt
14564,2026-06-18T19:58:02.933724+00:00,NO,0.8,100.0,124.36,752.0,BUY NO,-22.69,0.6080294993696131,0.6080294993696131,2026-06-18T19:55:00+00:00,btc-updown-5m-1781812500,24.36,WIN,DOWN,2026-06-18T20:03:48.278943+00:00,s_entry150
14567,2026-06-18T19:58:02.941506+00:00,NO,0.8,100.0,124.36,752.0,BUY NO,-22.69,0.6080294993696131,0.6080294993696131,2026-06-18T19:55:00+00:00,btc-updown-5m-1781812500,24.36,WIN,DOWN,2026-06-18T20:03:48.911440+00:00,s_third
14576,2026-06-18T20:34:12.889707+00:00,NO,0.78,100.0,127.47,710.0,BUY NO,-21.09,0.6525868333848818,0.6525868333848818,2026-06-18T20:30:00+00:00,btc-updown-5m-1781814600,-100.0,LOSS,UP,2026-06-18T20:39:57.496091+00:00,s_sigfilt
14577,2026-06-18T20:34:12.902512+00:00,NO,0.78,100.0,127.47,710.0,BUY NO,-21.09,0.6525868333848818,0.6525868333848818,2026-06-18T20:30:00+00:00,btc-updown-5m-1781814600,-100.0,LOSS,UP,2026-06-18T20:39:57.769975+00:00,s_entry150
14579,2026-06-18T20:34:12.905805+00:00,NO,0.78,100.0,127.47,710.0,BUY NO,-21.09,0.6525868333848818,0.6525868333848818,2026-06-18T20:30:00+00:00,btc-updown-5m-1781814600,-100.0,LOSS,UP,2026-06-18T20:39:58.710203+00:00,s_third
14582,2026-06-18T20:43:23.319945+00:00,YES,0.82,100.0,121.41,667.0,BUY YES,28.0,0.6000808131605423,0.6000808131605423,2026-06-18T20:40:00+00:00,btc-updown-5m-1781815200,21.41,WIN,UP,2026-06-18T20:49:58.712750+00:00,s_sigfilt
14583,2026-06-18T20:43:23.345311+00:00,YES,0.82,100.0,121.41,667.0,BUY YES,28.0,0.6000808131605423,0.6000808131605423,2026-06-18T20:40:00+00:00,btc-updown-5m-1781815200,21.41,WIN,UP,2026-06-18T20:50:00.525264+00:00,s_entry150
14586,2026-06-18T20:43:23.351106+00:00,YES,0.82,100.0,121.41,667.0,BUY YES,28.0,0.6000808131605423,0.6000808131605423,2026-06-18T20:40:00+00:00,btc-updown-5m-1781815200,21.41,WIN,UP,2026-06-18T20:50:02.737883+00:00,s_third
14589,2026-06-18T20:48:24.570147+00:00,NO,0.77,100.0,129.09,396.0,BUY NO,-49.4,0.6749899476474632,0.6749899476474632,2026-06-18T20:45:00+00:00,btc-updown-5m-1781815500,29.09,WIN,DOWN,2026-06-18T20:54:46.391082+00:00,s_sigfilt
14590,2026-06-18T20:48:24.580020+00:00,NO,0.77,100.0,129.09,396.0,BUY NO,-49.4,0.6749899476474632,0.6749899476474632,2026-06-18T20:45:00+00:00,btc-updown-5m-1781815500,29.09,WIN,DOWN,2026-06-18T20:54:46.708105+00:00,s_entry150
14594,2026-06-18T20:48:24.583424+00:00,NO,0.77,100.0,129.09,396.0,BUY NO,-49.4,0.6749899476474632,0.6749899476474632,2026-06-18T20:45:00+00:00,btc-updown-5m-1781815500,29.09,WIN,DOWN,2026-06-18T20:54:48.255689+00:00,s_third
14597,2026-06-18T21:23:29.823627+00:00,YES,0.81,100.0,122.86,538.0,BUY YES,28.05,0.6286828580374483,0.6286828580374483,2026-06-18T21:20:00+00:00,btc-updown-5m-1781817600,22.86,WIN,UP,2026-06-18T21:30:26.344403+00:00,s_sigfilt
14598,2026-06-18T21:23:29.825910+00:00,YES,0.81,100.0,122.86,538.0,BUY YES,28.05,0.6286828580374483,0.6286828580374483,2026-06-18T21:20:00+00:00,btc-updown-5m-1781817600,22.86,WIN,UP,2026-06-18T21:30:26.519569+00:00,s_entry150
14601,2026-06-18T21:23:29.832071+00:00,YES,0.81,100.0,122.86,538.0,BUY YES,28.05,0.6286828580374483,0.6286828580374483,2026-06-18T21:20:00+00:00,btc-updown-5m-1781817600,22.86,WIN,UP,2026-06-18T21:30:28.354814+00:00,s_third
14604,2026-06-18T21:44:05.332671+00:00,YES,0.71,100.0,139.79,630.0,BUY YES,24.85,0.6846354073748409,0.6846354073748409,2026-06-18T21:40:00+00:00,btc-updown-5m-1781818800,-100.0,LOSS,DOWN,2026-06-18T21:48:46.961404+00:00,s_sigfilt
14605,2026-06-18T21:44:05.334174+00:00,YES,0.71,100.0,139.79,630.0,BUY YES,24.85,0.6846354073748409,0.6846354073748409,2026-06-18T21:40:00+00:00,btc-updown-5m-1781818800,-100.0,LOSS,DOWN,2026-06-18T21:48:47.529688+00:00,s_entry150
14607,2026-06-18T21:44:05.337475+00:00,YES,0.71,100.0,139.79,630.0,BUY YES,24.85,0.6846354073748409,0.6846354073748409,2026-06-18T21:40:00+00:00,btc-updown-5m-1781818800,-100.0,LOSS,DOWN,2026-06-18T21:48:49.276993+00:00,s_third
14614,2026-06-18T22:02:30.699579+00:00,YES,0.77,100.0,129.09,366.0,BUY YES,29.99,0.6026985225790178,0.6026985225790178,2026-06-18T22:00:00+00:00,btc-updown-5m-1781820000,-100.0,LOSS,DOWN,2026-06-18T22:10:40.710907+00:00,s_entry150
14616,2026-06-18T22:23:36.732411+00:00,YES,0.81,100.0,122.86,353.0,BUY YES,35.92,0.6412312905922469,0.6412312905922469,2026-06-18T22:20:00+00:00,btc-updown-5m-1781821200,22.86,WIN,UP,2026-06-18T22:30:45.100036+00:00,s_sigfilt
14617,2026-06-18T22:23:36.733048+00:00,YES,0.81,100.0,122.86,353.0,BUY YES,35.92,0.6412312905922469,0.6412312905922469,2026-06-18T22:20:00+00:00,btc-updown-5m-1781821200,22.86,WIN,UP,2026-06-18T22:30:21.107541+00:00,s_entry150
14621,2026-06-18T22:23:36.734689+00:00,YES,0.81,100.0,122.86,353.0,BUY YES,35.92,0.6412312905922469,0.6412312905922469,2026-06-18T22:20:00+00:00,btc-updown-5m-1781821200,22.86,WIN,UP,2026-06-18T22:30:23.624466+00:00,s_third
14623,2026-06-18T22:28:21.521950+00:00,YES,0.8,100.0,124.36,1509.0,BUY YES,30.0,0.6007743079683698,0.6007743079683698,2026-06-18T22:25:00+00:00,btc-updown-5m-1781821500,24.36,WIN,UP,2026-06-18T22:36:00.410250+00:00,s_sigfilt
14624,2026-06-18T22:28:21.525192+00:00,YES,0.8,100.0,124.36,1509.0,BUY YES,30.0,0.6007743079683698,0.6007743079683698,2026-06-18T22:25:00+00:00,btc-updown-5m-1781821500,24.36,WIN,UP,2026-06-18T22:36:00.763842+00:00,s_entry150
14628,2026-06-18T22:28:21.536446+00:00,YES,0.8,100.0,124.36,1509.0,BUY YES,30.0,0.6007743079683698,0.6007743079683698,2026-06-18T22:25:00+00:00,btc-updown-5m-1781821500,24.36,WIN,UP,2026-06-18T22:36:03.551376+00:00,s_third
14632,2026-06-18T22:54:34.127121+00:00,YES,0.67,100.0,148.03,717.0,BUY YES,21.44,0.8754831790018428,0.8754831790018428,2026-06-18T22:50:00+00:00,btc-updown-5m-1781823000,-100.0,LOSS,DOWN,2026-06-18T22:56:36.420348+00:00,s_sigfilt
14633,2026-06-18T22:54:34.130017+00:00,YES,0.67,100.0,148.03,717.0,BUY YES,21.44,0.8754831790018428,0.8754831790018428,2026-06-18T22:50:00+00:00,btc-updown-5m-1781823000,-100.0,LOSS,DOWN,2026-06-18T22:56:36.718502+00:00,s_entry150
